bin,M_500c,M_hot_gas_500c_mpq,M_hot_gas_500c_mpq-,M_hot_gas_500c_mpq+,T_sl_wo_recent_AGN_500c_mpq,T_sl_wo_recent_AGN_500c_mpq-,T_sl_wo_recent_AGN_500c_mpq+,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq-,L_X_ROSAT_obs_wo_recent_AGN_500c_mpq+,Y_X_500c_mpq,Y_X_500c_mpq-,Y_X_500c_mpq+,Y_SZ_500c_mpq,Y_SZ_500c_mpq-,Y_SZ_500c_mpq+,T_mw_hot_gas_wo_recent_AGN_500c_mpq,T_mw_hot_gas_wo_recent_AGN_500c_mpq-,T_mw_hot_gas_wo_recent_AGN_500c_mpq+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_mpq+,T_sl_500c_mpq,T_sl_500c_mpq-,T_sl_500c_mpq+,T_mw_hot_gas_500c_mpq,T_mw_hot_gas_500c_mpq-,T_mw_hot_gas_500c_mpq+,L_X_ROSAT_obs_500c_mpq,L_X_ROSAT_obs_500c_mpq-,L_X_ROSAT_obs_500c_mpq+,L_X_ROSAT_obs_ce_500c_mpq,L_X_ROSAT_obs_ce_500c_mpq-,L_X_ROSAT_obs_ce_500c_mpq+,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_wo_recent_AGN_500c_L_X_ROSAT_obs_wo_recent_AGN_500c_Y_X_500c_Y_SZ_500c_mpq+
10,13.789655789473684,0.073504041968481,0.073079505782737,0.073962149324693,0.2282492382288098,0.2198144231316653,0.2355730571083,0.1323415171977154,0.1309271442621225,0.1338330791271306,0.0978673847038073,0.0958301133209873,0.0999810659289913,0.0632013136398122,0.0628204582478243,0.0635601583988065,0.1118628158645837,0.1108771278793383,0.1129901223728696,0.1125169011006254,0.1115783700807591,0.1134857068368599,0.2681697184169161,0.2602409731796922,0.2764832176452573,0.1119415574592719,0.1109183288540117,0.1129662000273144,0.2451690156651414,0.2404263519108497,0.2495692261011868,0.1544342530676111,0.1513645139314864,0.157097931927426,0.0613350638143875,0.0604576082401532,0.061964232146475
11,13.868621368421053,0.0715682711272067,0.0710681537689628,0.0720654980552128,0.2357245838897927,0.2263818118698323,0.2457703472325304,0.1275821551387852,0.1258968329368191,0.1293619138710399,0.0980462316793986,0.0955856904136609,0.1006339548988215,0.060419334226637,0.0600104699962535,0.0608297434994454,0.1109765196764586,0.1097252613646927,0.1122451030393011,0.1114816691690863,0.1104537940930203,0.1125392890152224,0.2694236548728419,0.2603945749846125,0.2779961625352083,0.1111011666279297,0.1099363207994819,0.1124046222046876,0.240380565080637,0.2346314997104845,0.2461420929629308,0.1503698993737563,0.1471299130277007,0.1530618754654694,0.0586473575395033,0.0577782663136628,0.0592917837391545
12,13.94758694736842,0.0694852263286161,0.0689010797865672,0.0700530858863493,0.2460497952665729,0.2338191246948359,0.2580289967754716,0.1248393638883186,0.1223749348205557,0.1272407520767304,0.0986867760107034,0.0954838418035874,0.1018153129612838,0.0579878721521885,0.0574513012862855,0.0585164727113178,0.1110073962217072,0.109568426073284,0.1123604702109632,0.1115396110070478,0.110158217786963,0.1128621656626878,0.2754325635411153,0.2633418175059622,0.2870780963724336,0.1110151872937323,0.1095835163005871,0.1122602879945615,0.238565340042345,0.232456811380562,0.2442594030264303,0.1473259513685199,0.1441736530396079,0.1508123548786284,0.0563067420867235,0.0554173963929228,0.0570198270152385
13,14.02655252631579,0.0674339028736222,0.0668052416880771,0.0681204217827729,0.2567179128095597,0.2415439442185793,0.2716433298373751,0.1242350432340575,0.1211219829362527,0.127418666841193,0.100280293197272,0.0962089539265574,0.1036555518922409,0.0557232446873179,0.0550633946453259,0.0563679371280968,0.1110196270395756,0.1094722071712758,0.1127084832890971,0.1133190258946831,0.1117834335894365,0.1148892673201,0.2813364246383029,0.2640900700508822,0.2965857009666097,0.1113131529009942,0.1097077088498728,0.1128984186674049,0.2386475451792203,0.2307769894837375,0.2463950181750147,0.145904073528393,0.1427201990797937,0.1491882254679727,0.0541924240370805,0.0532970464202971,0.0549630010642996
14,14.105518105263158,0.0654901386927968,0.06471665657338,0.0662903074573258,0.2657377608683229,0.2457146154080804,0.286075350948898,0.1251344425267402,0.1207928065345961,0.1292373616534512,0.1014476315226212,0.0953687591381753,0.1067638805299246,0.0539273930457941,0.0532092141019836,0.0546295592125154,0.1117743241164399,0.1101371363537887,0.1133534641191144,0.1161590821017554,0.1142816036541679,0.1179951101416334,0.2881345585489434,0.2667794100028968,0.3081728614867486,0.111833861702731,0.1101817593738128,0.1136065260726098,0.2432383638328368,0.233015367356009,0.2540474460852173,0.1468693110981638,0.1432617465090719,0.1503238661818197,0.0522474563416239,0.0512287612514126,0.0530197345310595
15,14.184483684210528,0.063682892957171,0.0626566478253735,0.0646156425844778,0.276499762233689,0.251508746555064,0.2993195114675864,0.1291999934704373,0.1241672254572721,0.1341715442555113,0.1031820350673038,0.0959946778413111,0.1099942951589184,0.0522935172530977,0.0515203142484546,0.0530383878535772,0.1120572352568706,0.1100583805745771,0.1139430490565434,0.1200023024394994,0.1176829303701546,0.1223167558952404,0.2926301229466068,0.2659739533101711,0.3149841868912953,0.1122734317371808,0.1103959006986309,0.1139836647278191,0.2520642407380513,0.2374204930971812,0.2665167249267255,0.1489768172730975,0.1445541181483652,0.1533703162726067,0.0503959239051693,0.0493248045818364,0.0512427172597129
16,14.263449263157897,0.0613526993033404,0.0603593224686101,0.0623534392993795,0.2787908394231123,0.2520926806893138,0.3035944092058056,0.1344012010830985,0.1282372003760391,0.1401475014307033,0.103373528466431,0.0968581751966895,0.1107488483597937,0.0507241307620058,0.0499108422358118,0.0516018198254764,0.1125371415713303,0.1103271567348877,0.1146470732398391,0.1247691553682004,0.1218552150792154,0.1275443041755287,0.2972304403860816,0.2673015972845584,0.3252293384863215,0.1124337909156973,0.1104386300021704,0.1146051354381758,0.2591065229953281,0.2379063912984815,0.2774989986997787,0.1524410795130014,0.1463822044959434,0.1588612315284923,0.0486631294910072,0.0476062126705207,0.0494779885260225
17,14.342414842105264,0.0588514254185585,0.0577146348693696,0.0599346702316589,0.2814732051968685,0.2503227054535437,0.3083526808486926,0.1427005405506211,0.132994813943625,0.1516617142914588,0.104783672329547,0.0966235822170528,0.1123644833040411,0.0494620126533613,0.0485404137224317,0.0503645307647405,0.1130305687397544,0.1104018744262354,0.1155269386186948,0.1297664469125805,0.1261278743806703,0.1329721244910487,0.2937234007773798,0.2645483780620548,0.3194520446135736,0.1129788893268656,0.1104555510650168,0.1156357768073235,0.2657861786380696,0.2390722940717309,0.2902317127158176,0.1572011877074091,0.1483633786407311,0.1647954020343897,0.0467606438204815,0.0456094406833974,0.0476611594262447
18,14.421380421052632,0.0559032298144547,0.0545141152858643,0.057244988840159,0.2836135764254208,0.2500243721835556,0.3129580037126984,0.155204039696065,0.1349038980596691,0.1719893776192178,0.1029635415413251,0.0940302705497223,0.1113959841469356,0.0484187898148617,0.0472170740061441,0.0496209609773992,0.1133013612124782,0.1102475568843706,0.1162856915728956,0.1335548238585056,0.1289959967297905,0.1375793716601685,0.2899357079509089,0.2587723921811672,0.319694439281445,0.1132476023617314,0.1103470730607029,0.1164398178517633,0.2749254192127204,0.2420016468286549,0.3059838691909867,0.161479237816049,0.1492567633532319,0.1727143301648643,0.0450674241736343,0.0436184141128901,0.0461416242442984
19,14.500346,0.0523229474496239,0.0506369916460994,0.0540271495614968,0.283246945653733,0.2496284758402873,0.3167353030670088,0.1785866239162821,0.1367164087320847,0.2128789488679173,0.1031471654845302,0.0930501623002844,0.1130059248067357,0.0477795706553672,0.0463077332464804,0.0491808103344192,0.1137695033284632,0.1098993658463466,0.1170904919622319,0.1374741694615505,0.1314572104293284,0.142625740876346,0.2930777128705281,0.2582897433044677,0.3252980080259387,0.1138707340168678,0.1101563517198413,0.1175728278278774,0.2874510871869411,0.2408406842899554,0.3262221210322076,0.1668135628046042,0.1524272613972524,0.1805180225887291,0.043453737162562,0.0417128634826456,0.0446960792470553
