bin,M_500c,M_hot_gas_500c_T_sl_500c_corr,M_hot_gas_500c_T_sl_500c_corr-,M_hot_gas_500c_T_sl_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_500c_corr+,M_hot_gas_500c_Y_X_500c_corr,M_hot_gas_500c_Y_X_500c_corr-,M_hot_gas_500c_Y_X_500c_corr+,M_hot_gas_500c_Y_SZ_500c_corr,M_hot_gas_500c_Y_SZ_500c_corr-,M_hot_gas_500c_Y_SZ_500c_corr+,M_hot_gas_500c_T_mw_hot_gas_500c_corr,M_hot_gas_500c_T_mw_hot_gas_500c_corr-,M_hot_gas_500c_T_mw_hot_gas_500c_corr+,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,M_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+,T_sl_500c_L_X_ROSAT_obs_500c_corr,T_sl_500c_L_X_ROSAT_obs_500c_corr-,T_sl_500c_L_X_ROSAT_obs_500c_corr+,T_sl_500c_Y_X_500c_corr,T_sl_500c_Y_X_500c_corr-,T_sl_500c_Y_X_500c_corr+,T_sl_500c_Y_SZ_500c_corr,T_sl_500c_Y_SZ_500c_corr-,T_sl_500c_Y_SZ_500c_corr+,T_sl_500c_T_mw_hot_gas_500c_corr,T_sl_500c_T_mw_hot_gas_500c_corr-,T_sl_500c_T_mw_hot_gas_500c_corr+,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr-,T_sl_500c_L_X_ROSAT_obs_ce_500c_corr+,L_X_ROSAT_obs_500c_Y_X_500c_corr,L_X_ROSAT_obs_500c_Y_X_500c_corr-,L_X_ROSAT_obs_500c_Y_X_500c_corr+,L_X_ROSAT_obs_500c_Y_SZ_500c_corr,L_X_ROSAT_obs_500c_Y_SZ_500c_corr-,L_X_ROSAT_obs_500c_Y_SZ_500c_corr+,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr-,L_X_ROSAT_obs_500c_T_mw_hot_gas_500c_corr+,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr-,L_X_ROSAT_obs_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_X_500c_Y_SZ_500c_corr,Y_X_500c_Y_SZ_500c_corr-,Y_X_500c_Y_SZ_500c_corr+,Y_X_500c_T_mw_hot_gas_500c_corr,Y_X_500c_T_mw_hot_gas_500c_corr-,Y_X_500c_T_mw_hot_gas_500c_corr+,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_X_500c_L_X_ROSAT_obs_ce_500c_corr+,Y_SZ_500c_T_mw_hot_gas_500c_corr,Y_SZ_500c_T_mw_hot_gas_500c_corr-,Y_SZ_500c_T_mw_hot_gas_500c_corr+,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr-,Y_SZ_500c_L_X_ROSAT_obs_ce_500c_corr+,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr-,T_mw_hot_gas_500c_L_X_ROSAT_obs_ce_500c_corr+
10,13.49368,0.2524884286471216,0.20948907342601145,0.30044086699176636,0.5912842334527342,0.5635734838731691,0.6187487997565755,0.7819179864796724,0.7608846661136133,0.801351642254269,0.8126595174687212,0.772492919961917,0.847897434286014,-0.15257432633438422,-0.1964742265316598,-0.11078926506395101,0.6488962454105116,0.6257767175316773,0.6704488989518832,0.3259432283022854,0.2898923475647173,0.3613170698708741,0.8062164148273194,0.7681941369259845,0.8367333034423302,0.618181721523873,0.559920854335461,0.6770623161085503,0.6519106173798515,0.6244247187852171,0.6762596340873682,0.3024983614517598,0.2675357167204479,0.3392785621116195,0.5728738070515249,0.5433234819088069,0.6020420463418621,0.49983291273837616,0.46774610603627664,0.5305972158927859,-0.05767530470493702,-0.09504461996632131,-0.013843118455828364,0.8286494825781019,0.8100264263022533,0.8455681847658364,0.8989164810639652,0.8895387745805883,0.9063813026450875,0.3284808154192739,0.2915765360987434,0.36356066431030704,0.5917987257773976,0.5584459645045893,0.6216606315097468,0.4517542821778653,0.40874181221599926,0.4969850934634801,0.5544230589470096,0.5177312809808493,0.5899979452406399,-0.052744425430035935,-0.09324319728488142,-0.011020778641457129
11,13.543047999999999,0.2660100163214245,0.21516218252757952,0.3196087927518564,0.5674687583829878,0.5341644490961637,0.5946087085739417,0.7698121951661314,0.7432931897182596,0.7931206036757458,0.815739828128119,0.7621179051611491,0.8564748500603064,-0.09835520929852966,-0.1407771391844664,-0.05672897107893245,0.6282766757587341,0.5963217909029256,0.6550520132796133,0.33320017202192004,0.2968117262506711,0.3688682476915039,0.8275945519692409,0.7838655082255098,0.8633889478225363,0.6242419012904037,0.5523643358399849,0.7047060838815143,0.6718353694367974,0.6468568418680767,0.6953690368472234,0.2996296762398824,0.2640897768330207,0.3383026499817584,0.5566528202435842,0.5224406665966156,0.590885063695945,0.4923771669494157,0.4576555079665103,0.5236035833869911,-0.01091877198437296,-0.05090904689436976,0.03364080797111016,0.821292587904097,0.8009395907244664,0.8411047433794338,0.8971167591772734,0.8878644041797108,0.9050086270519562,0.3896842497839439,0.350586378325723,0.42571933595314587,0.5687759460608535,0.5314370236055498,0.6055603426155877,0.49446856666539835,0.4465077859902185,0.5432027326555364,0.5533903051363172,0.5117243222064547,0.5898760838771582,0.007586202863509859,-0.036950439921360254,0.04861431827526392
12,13.592416,0.27802625099950606,0.22311379432920248,0.3390726450880229,0.5442773304177537,0.511869370782341,0.5758755567249496,0.7552607906855076,0.7279358928218268,0.7801584615010418,0.8174365090208999,0.7513815285178541,0.8602537352806052,-0.053693689431431574,-0.10398226456217434,-0.009777170024408366,0.6038725902140256,0.5685971507064276,0.6390112561872789,0.34194056217757923,0.305324594093259,0.3824547705605196,0.8403924403482006,0.796301866137209,0.8841854222661522,0.6329187025080883,0.553926067487702,0.7260234369558163,0.6913105979947876,0.6647939849529974,0.7172905580433846,0.306357524431516,0.26212877695049586,0.3517438878286724,0.5413488984967048,0.5057040336985371,0.5794558287794235,0.48019234174995107,0.44532801657533266,0.5178217374737201,0.038282039253990874,-0.004839946800932236,0.0831352698140041,0.8109062938851563,0.7902369731927038,0.8342011091530027,0.8965057896403883,0.8862922898705287,0.9057266897615116,0.4437356474007906,0.4029575943826552,0.47832644578501377,0.552088845831403,0.5062814821111845,0.5970726003486685,0.5374192186590867,0.47675859245406826,0.596208667263305,0.5476187666170118,0.4999632971222449,0.5969950059875194,0.06693258575780558,0.020280710832060334,0.11395522760105431
13,13.641784,0.28316966908667207,0.22588444081464232,0.35216781752909004,0.5190703843960199,0.48567016945323643,0.5567797984108978,0.7402163604103079,0.7152872927284252,0.7681304381831593,0.8121796240237444,0.7379449113386218,0.8589428634169205,-0.014112401200806764,-0.06555923402706645,0.029413197740926073,0.573014988032071,0.5251861158574377,0.615587988160923,0.3513650803741961,0.3117482839628214,0.3966860938230392,0.8533504251562863,0.804074509874456,0.9015842445884383,0.6387688308061317,0.5505223597043517,0.7463445106649756,0.7115426190374184,0.6829379857644587,0.7383244331341116,0.31813548020159266,0.26788755293834277,0.36402925887709303,0.5291660976471451,0.4885487198631696,0.5689346778959803,0.4727960766542858,0.43268078007678823,0.5115116319878567,0.07912384032490163,0.03085032395803195,0.1253124739698759,0.8024103845208581,0.7775990272573509,0.8254238553439899,0.8952911492728138,0.8846444701107329,0.9058365455613026,0.49201290931506,0.45295967876828475,0.5327391017510351,0.5333224765812062,0.4822363408527027,0.587206214748161,0.5714232984365031,0.50780721889626,0.6466740966574106,0.5410061796045342,0.4833097957439882,0.5955062282602018,0.1265263106722922,0.07795392045250066,0.17592132869072996
14,13.691151999999999,0.28683737883068167,0.22696814008248917,0.36904906037064905,0.49607565150160693,0.46169527816444234,0.5297665595364086,0.7301932634060484,0.7024788751197742,0.7580188332829659,0.808648472199315,0.7247672357786892,0.8595647626064831,0.020560052687964733,-0.03342846963415671,0.060224770813204764,0.538278268531022,0.48175593020375823,0.5956747102554504,0.3664042370919528,0.32138793595791537,0.4087300516968286,0.869086952460008,0.8212792624534935,0.9165312444855275,0.6616854781435807,0.5663271189457391,0.7687330389003925,0.7282843020500551,0.6962843872549471,0.757112473918432,0.3326008982324832,0.27957899454070445,0.386684934452867,0.5149855607037477,0.4729706490399105,0.5593411784263804,0.4609010874202807,0.4151310057958109,0.504651153474612,0.11940839336444523,0.06874256705818547,0.17041980690477518,0.7931820496654765,0.7660832125419396,0.8178597531647862,0.8958579554465211,0.8831901848132611,0.9061638745741161,0.5305327096563741,0.4873601638868123,0.5739194984466366,0.5220889551055758,0.4649346417215553,0.581390276690079,0.6127060455990447,0.5374658891438646,0.6863479172342642,0.5324761847360169,0.4681212322250617,0.5941232121552713,0.1796500326361915,0.12583235561330777,0.23386265496330888
15,13.74052,0.2969071109737451,0.23325565952978855,0.3849824646603359,0.47138537050143203,0.42909140003233587,0.5070463785078607,0.719396456437138,0.691086353939137,0.7466300045993393,0.8004755931360865,0.7185811327819939,0.8544821799967873,0.04248458705260254,-0.005064741723942244,0.08546394224230337,0.5008301058492244,0.43086680173183844,0.5654938264853152,0.3753818786076491,0.3313622695837857,0.4253495163840402,0.879668258245949,0.8328964150824074,0.9275402848976461,0.6729557219443679,0.5801055313034632,0.789190241312677,0.7399900337961414,0.7090659946750838,0.7695488499482825,0.34822199191106284,0.2885524331052893,0.4069667311503662,0.5073047349055579,0.4611268376388954,0.5534933973053804,0.45227481918046075,0.3994677009300432,0.5017037595138859,0.14668589295871448,0.0960618691545845,0.2002046457566048,0.786184980480577,0.7565152194441583,0.8152655918473246,0.8953372898523653,0.8829271335635736,0.9070558578792878,0.5616499739711385,0.5189585315922732,0.6066723316125159,0.5039933054193751,0.44228517125378874,0.5659562703570681,0.6376099339146308,0.5624356116537856,0.7175383179786371,0.5228108898306001,0.4546115942467966,0.5879003610794573,0.22848684210418171,0.16528579967559953,0.28330456415555605
16,13.789888,0.31047814297048754,0.2379337473378643,0.40386690430434247,0.4408786981295742,0.40155286904540866,0.48311549804101805,0.7101987891880923,0.6777460395839795,0.7377455474840154,0.7890548635963177,0.7093971288314587,0.844922422209688,0.06031417227521714,0.007358028023326759,0.10995240992767909,0.4597599771955575,0.38177293044593297,0.5383294370762686,0.38510711465937836,0.33396768782490355,0.4309462323285709,0.8893150934693586,0.8419235579895944,0.9347790213075929,0.689780092287435,0.6052168768122426,0.798284580336166,0.7531171270234571,0.7212413744532797,0.7838532771575978,0.370269284735769,0.30591754752522693,0.42402137902384174,0.49769783192978806,0.447299905858871,0.5448767469085865,0.4420557033881375,0.38987045096092776,0.4858712060948287,0.17329946699940724,0.11493027972366904,0.22972772673116645,0.779040145525123,0.7477456972403546,0.8093536590906185,0.8963735278218221,0.8829663688186973,0.9084294550030134,0.5908921022793069,0.5429905424378151,0.6355284985435182,0.49924822816565373,0.43215475839555234,0.5549437017181371,0.6610965469502488,0.5830371973833214,0.7430802529864479,0.5109335661021812,0.4438822863982908,0.5767838356945896,0.26623302745921673,0.20467349190426884,0.32211647456193443
17,13.839255999999999,0.3136702795163609,0.24816748162765637,0.4060426065020372,0.4185733886126828,0.3668805037367271,0.46419670392485674,0.6972978400332919,0.6669909011615338,0.7254578973520773,0.7769223219239785,0.7003956017702168,0.8346037468582405,0.07217657444965919,0.01854188222091965,0.12288308184933014,0.4278465064173491,0.3319152787888358,0.5085426216794983,0.3882504975285102,0.33447736951663376,0.43997357126326325,0.9024170050380997,0.8600660791819218,0.9407602953340638,0.7122424580487913,0.6291323760511909,0.8113562530189778,0.7686999166776842,0.736954264177328,0.7988319808832268,0.38221281647081035,0.31937720852535717,0.438649724107813,0.48471553369126774,0.43348201847070456,0.5355857483748355,0.4309233279458292,0.3744445539650582,0.480683399636821,0.19451789949936954,0.13040940149466082,0.2575433585376608,0.7737516366886468,0.735361092979805,0.8082215149354102,0.896539628720838,0.8829506697750672,0.9087235805945078,0.6117143248443963,0.5668232067632459,0.6577806655794921,0.4892187566920444,0.4236740317758918,0.5433862498067636,0.6861986375484771,0.6099927809541994,0.7631719878381965,0.5020342412822902,0.43106452768638615,0.5732746029349439,0.29980860787872343,0.23395049923386324,0.36454804507717115
18,13.888624,0.3249087260321445,0.24432431312205466,0.41315832579233674,0.39684147755907384,0.3431615567480683,0.43999104447577897,0.6866002335331092,0.653650524497898,0.7165452240192627,0.7595780050924908,0.6894118124442541,0.8160106003579827,0.07773722504187255,0.01898197496322291,0.1383061641273401,0.3814083576524195,0.2948178105215948,0.4661511691692217,0.3935114398425091,0.3321208579415406,0.4491706653747005,0.911329351054035,0.8719623970902869,0.9459403385946927,0.739095493757765,0.6581054599638236,0.8187240801630896,0.7791843902629698,0.7486419643189591,0.8094285183297467,0.39613335441148334,0.3274480866692433,0.45924888568646316,0.4795849057563612,0.4278595856517729,0.5278115372910539,0.420812245064037,0.365193717457208,0.47591845942983324,0.21412050239497565,0.14810192298658847,0.28373423549744725,0.7674471676786897,0.7314081086732337,0.8008942068204027,0.8975740678156245,0.8833075683518566,0.911823596765918,0.6374335406139182,0.5851495385649904,0.6789154749282048,0.4788061996191353,0.40914722901847855,0.5374810513134558,0.7084857471043288,0.6348376745919445,0.7737970961049696,0.4904353497918574,0.4206224736929921,0.5678899780415252,0.3326225610548707,0.26858978965742464,0.3993595424146236
19,13.937992,0.3209671503842983,0.2451716073934161,0.403966512731302,0.37426216146021385,0.3157011565519193,0.4238806181712169,0.6727937504577818,0.6376184340305635,0.706004451195057,0.7438524808340202,0.6761486286524453,0.8022726667690936,0.07947660916814225,0.012545740367027079,0.1357410386651431,0.352801188021537,0.2604465082677749,0.4338426220289826,0.3942008201290739,0.3310610378425191,0.45116674174526605,0.9185821963503842,0.8864563282851791,0.9488171744395925,0.7554965085366696,0.672026223586944,0.8264307182666252,0.786855843866042,0.752673613692616,0.817104240901385,0.40834007861089117,0.33029691109100323,0.4729841333725645,0.4641888534017127,0.4071857889517983,0.516539737193345,0.4088301465488211,0.3491760161067975,0.46462419024068286,0.22224952029741227,0.1476094074028141,0.29827025853946415,0.7666760594773169,0.7225892454598678,0.8063797504946745,0.8984403933048917,0.8842568208053858,0.9130506312841854,0.653056753720122,0.6027271368379763,0.698372763602302,0.46735925278512813,0.39594953978189384,0.5295587009152634,0.7266108697434452,0.6537984833219532,0.7918959028025172,0.48424670251318247,0.4108578520828523,0.5533587266592669,0.35580637569968776,0.2842573538681342,0.4226019745187103
