bin,M_500c,M_hot_gas_500c_mpq,M_hot_gas_500c_mpq-,M_hot_gas_500c_mpq+,T_sl_500c_mpq,T_sl_500c_mpq-,T_sl_500c_mpq+,L_X_ROSAT_obs_500c_mpq,L_X_ROSAT_obs_500c_mpq-,L_X_ROSAT_obs_500c_mpq+,Y_X_500c_mpq,Y_X_500c_mpq-,Y_X_500c_mpq+,Y_SZ_500c_mpq,Y_SZ_500c_mpq-,Y_SZ_500c_mpq+,T_mw_hot_gas_500c_mpq,T_mw_hot_gas_500c_mpq-,T_mw_hot_gas_500c_mpq+,L_X_ROSAT_obs_ce_500c_mpq,L_X_ROSAT_obs_ce_500c_mpq-,L_X_ROSAT_obs_ce_500c_mpq+,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq-,M_hot_gas_500c_T_sl_500c_L_X_ROSAT_obs_500c_Y_X_500c_Y_SZ_500c_mpq+
10,13.764005263157895,0.07890502804566951,0.07494310104811044,0.0828515438927623,0.22762786514145775,0.22053187280741876,0.23416258957788513,0.147074686809394,0.1415099788191214,0.1522518704539127,0.10099320753452984,0.09807974629538818,0.10377641966061835,0.06833271790505552,0.06528586051444606,0.07134632626355261,0.129315933919688,0.12609807373784723,0.13286834879926931,0.13666102977813147,0.1299883129013936,0.14227969202729607,0.06210224506065088,0.05091671467731469,0.0671922167443166
11,13.840405789473685,0.07538873059224441,0.07115988424060639,0.07970534542838681,0.2236313445576198,0.21624257371047598,0.23052911665830872,0.1385431509440448,0.1331551957954943,0.1432936934763679,0.101298879947773,0.09804959554951316,0.10417422443551397,0.06568504623895938,0.06269813046024456,0.06846960484907443,0.12171334229353872,0.11805130225439185,0.12490692989303619,0.12719335493121267,0.12155733545502971,0.132072010286716,0.0577312722293356,0.04657545554260745,0.06310192146744534
12,13.916806315789474,0.07232172237843074,0.06773760638614054,0.07705697053442305,0.22110925736026923,0.2139045066647417,0.22825761939267286,0.1340561350885703,0.1298616951570806,0.13857539554193243,0.10196781021442945,0.098612326099577,0.10507435892006312,0.06378106448662071,0.06102483017598736,0.06632587753902272,0.11578971537516934,0.11224200821259023,0.11943685093611467,0.12165756556813109,0.1168753253299805,0.12633703096833154,0.05442629753277939,0.04207685523992928,0.05979541094964453
13,13.993206842105263,0.06918158876635269,0.06338469385294965,0.0743330623857938,0.21994237300600872,0.21233533901328808,0.2274569615486778,0.13318773888647611,0.12813845345782318,0.1378765372901207,0.10308633040978649,0.09961722338936999,0.10627788700959429,0.06273285764589259,0.05958942963503553,0.06553734243924655,0.11279151074630069,0.10898257921933072,0.11630922822046605,0.11844371214704529,0.11405539167270998,0.12276080881272602,0.051562348415591985,0.038663941377679874,0.057581435218237706
14,14.069607368421053,0.06638241851272106,0.05959449269263007,0.07331506505986836,0.2208382280023758,0.2126152559546402,0.2292553051662251,0.1332840510293406,0.1275500548423478,0.13788741982413297,0.1039628256987281,0.10081818817549504,0.10768470690640951,0.062286898009899526,0.05904092202687821,0.06553739990741674,0.11100066887086159,0.10695247915947362,0.11521966349049878,0.11637590546303972,0.11139717545383133,0.12113687589905703,0.049076082906589547,0.03630166312739583,0.05553089808554704
15,14.146007894736842,0.0645064103831368,0.056777662063636575,0.07069521824557501,0.2251382979494724,0.21630673412086115,0.2345339672495683,0.13410127379234146,0.12829015947730116,0.13980868899009571,0.10542854106948212,0.10170042889146245,0.10907263310004245,0.06270817414751277,0.05927566592110393,0.06600948049038255,0.11192819426157001,0.10748700254960772,0.11644511259315536,0.11720488921554553,0.11262112108335597,0.12199399655984818,0.04712349696300974,0.0345279833028408,0.05379082058630848
16,14.222408421052632,0.060858640877398576,0.05394063792604014,0.06768806096599547,0.23126134641742135,0.22094609771267854,0.24228465517138878,0.13668453304090675,0.13067493813726289,0.14260287529367136,0.10664169472832832,0.10267996144150597,0.11068506629947768,0.06295231433946823,0.05973495516912886,0.0663168580633353,0.11410481149693111,0.10910309243519437,0.11924256990718567,0.11784421307708655,0.11185835684563257,0.1228447083681521,0.04510767973105459,0.03399328283501012,0.05169668428093359
17,14.298808947368421,0.05689655103381845,0.05044991176901751,0.062318025341776634,0.23794412446611113,0.22579232314787842,0.2501438942594265,0.1397292259204342,0.13243524366890003,0.1467915682187344,0.10793286496739052,0.10350996199696863,0.11271735942343404,0.06301050090032986,0.05993195047096173,0.06571226373010541,0.1171528252224828,0.11135557575000785,0.1232070350433191,0.11838334777798248,0.11272409945146604,0.12399703099112576,0.04205653254434231,0.03148013161004179,0.04895711527721198
18,14.375209473684212,0.05396253487707845,0.04874272378453892,0.05846505126477043,0.24827074905163976,0.2320914079466945,0.2635356282111065,0.1438254219017765,0.13553420972759142,0.15076890728115197,0.10897734624007213,0.10371382068649711,0.11447663632234116,0.06300700742317814,0.05944272399961473,0.06657356009083554,0.11984490448402423,0.11149635259920594,0.12736026835328404,0.12079688349118024,0.11448683956947293,0.12685069207285715,0.040377924849137416,0.028277804803850354,0.04711961288720547
19,14.45161,0.051131932617037884,0.04767858452514452,0.05435730992550351,0.2535855564195014,0.23365010867192626,0.2753459337011165,0.14789703064275983,0.13873075810655353,0.1567348781363019,0.10960930334864195,0.10263981826155294,0.11608700384675862,0.06369504660996807,0.05992748109926491,0.06747357992085772,0.12224396046182193,0.11362306198501987,0.13011967298889074,0.12289250813665314,0.11523989712748478,0.12977729045822278,0.03836176873412684,0.02757433164756157,0.04472689131455621
