bin,M_500c,M_hot_gas_500c_norm,M_hot_gas_500c_norm-,M_hot_gas_500c_norm+,M_hot_gas_500c_slope,M_hot_gas_500c_slope-,M_hot_gas_500c_slope+,M_hot_gas_500c_scatter,M_hot_gas_500c_scatter-,M_hot_gas_500c_scatter+,T_sl_wo_recent_AGN_500c_norm,T_sl_wo_recent_AGN_500c_norm-,T_sl_wo_recent_AGN_500c_norm+,T_sl_wo_recent_AGN_500c_slope,T_sl_wo_recent_AGN_500c_slope-,T_sl_wo_recent_AGN_500c_slope+,T_sl_wo_recent_AGN_500c_scatter,T_sl_wo_recent_AGN_500c_scatter-,T_sl_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_500c_scatter+,Y_X_500c_norm,Y_X_500c_norm-,Y_X_500c_norm+,Y_X_500c_slope,Y_X_500c_slope-,Y_X_500c_slope+,Y_X_500c_scatter,Y_X_500c_scatter-,Y_X_500c_scatter+,Y_SZ_500c_norm,Y_SZ_500c_norm-,Y_SZ_500c_norm+,Y_SZ_500c_slope,Y_SZ_500c_slope-,Y_SZ_500c_slope+,Y_SZ_500c_scatter,Y_SZ_500c_scatter-,Y_SZ_500c_scatter+,T_mw_hot_gas_wo_recent_AGN_500c_norm,T_mw_hot_gas_wo_recent_AGN_500c_norm-,T_mw_hot_gas_wo_recent_AGN_500c_norm+,T_mw_hot_gas_wo_recent_AGN_500c_slope,T_mw_hot_gas_wo_recent_AGN_500c_slope-,T_mw_hot_gas_wo_recent_AGN_500c_slope+,T_mw_hot_gas_wo_recent_AGN_500c_scatter,T_mw_hot_gas_wo_recent_AGN_500c_scatter-,T_mw_hot_gas_wo_recent_AGN_500c_scatter+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_norm+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_slope+,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter-,L_X_ROSAT_obs_wo_recent_AGN_ce_500c_scatter+
10,13.789655789473684,12.687143928625455,12.686640896725367,12.687591101538665,1.354652491111529,1.3531404296533538,1.3561790359916048,0.09962484074588598,0.09901154570057145,0.10023010083856836,7.319752160028994,7.318867468543234,7.32049582234473,0.6214418620527109,0.6185817946873083,0.6240457359719275,0.14178811151549972,0.1365212060920872,0.14716177746377807,43.39213395476645,43.390933361650646,43.39338399857353,1.8831113404974014,1.8794363721263034,1.8874111559981916,0.24961992663071603,0.2469634604273083,0.2523792459096701,20.00685691787065,20.00583645900282,20.007892073017764,1.9760690483725938,1.972775405533578,1.9793118446517362,0.19368030285722748,0.18978024504305396,0.19794116405000378,20.050645394678533,20.050052819544078,20.051218142966025,1.9085435611873645,1.90679972349384,1.9103624640002372,0.12054931341525485,0.11986304313645381,0.12129459048344277,7.363554147588018,7.363224336151063,7.363923329193279,0.5540711798313969,0.5530389397291271,0.555101034296393,0.06198867496854695,0.06142139395933604,0.06253510355645726,43.30138220120894,43.300203592141905,43.302507019035616,1.9324315456101107,1.9284988823125053,1.9362466737012765,0.21749037168680346,0.21569003032363324,0.2193092486938837
11,13.868621368421053,12.787682807366096,12.787102809107681,12.788205147410764,1.3218651636020762,1.3201261685197503,1.3235010835917909,0.09457576800741588,0.09390544503876315,0.09520355976945999,7.366259609303603,7.3651356043390015,7.367261553357778,0.6085950650794578,0.6048258171809517,0.6116597325892075,0.14334976111752798,0.13756322279273311,0.14943088639715182,43.52916791576895,43.52779798137637,43.53056212275117,1.823859488315937,1.8193933422105693,1.828546301391439,0.2332844673857132,0.22991091846664743,0.23658880286822478,20.153835575494412,20.152571056681005,20.155122376520733,1.9300978428760878,1.9262798599117357,1.9340572791119652,0.18940048831808537,0.18445030455483064,0.1942160938556416,20.19452051012221,20.193854486083865,20.19519532614062,1.8736006870076993,1.8716487088206653,1.8756500724342824,0.11319923142835438,0.1124006062979197,0.11394592399355499,7.406853167477539,7.4064226503114945,7.407269280803276,0.5518088145566458,0.5504905244994732,0.5530284202630795,0.06128191389527669,0.0606218293358877,0.06192465388119656,43.440679832354036,43.4393596494998,43.44199682161005,1.864976565960736,1.8604709614114054,1.8689462957909564,0.20791809091675634,0.2059884071056259,0.210138133218228
12,13.947586947368421,12.88579154284878,12.88513244162021,12.886451984274618,1.2913303415383326,1.2892855224092135,1.2933654110110127,0.08970483480618655,0.08897154077004304,0.09043363783104631,7.411849219283047,7.410352824408185,7.413208456406197,0.5965037133754925,0.5922000966503868,0.6007439899316301,0.1464379115992233,0.13896301359958615,0.15422594204505466,43.66267488070578,43.660988010904184,43.66435724704167,1.7716590732963913,1.766478649630204,1.7771309190299331,0.2211991088827127,0.21754481668546047,0.22575148434493122,20.29772375286109,20.296178248616123,20.299199992672172,1.8882023753256576,1.8832186486788534,1.8924733087365444,0.18623998728874114,0.180713897771536,0.1922253619265762,20.336048079031613,20.335230791793954,20.336868458545368,1.8422409889735059,1.8397934751668534,1.8445220960307567,0.10670879954784515,0.10581890728373662,0.10775735805496858,7.450192090107608,7.449690570296019,7.450694440583076,0.55080704068693,0.5491888452141043,0.5522401473678449,0.061047620956910416,0.06030338117710628,0.06182048654535125,43.57620617366361,43.57463279145505,43.577788174405974,1.8071349573881212,1.8017120139290075,1.8120864893040165,0.2016879767975871,0.19932509584316846,0.204028289957487
13,14.02655252631579,12.981809350448316,12.981078092539033,12.982556709857253,1.26292630836871,1.2605542947641248,1.2651714479995864,0.08520969849996357,0.08441167313317706,0.08604508410077433,7.457036094418555,7.455091681005487,7.458675624588791,0.587407488900495,0.5822209316204583,0.592165669781949,0.15057749165938206,0.14166817757095962,0.1603135534609424,43.792575804062665,43.790448118147296,43.79492406853517,1.7250489917728014,1.7185664357794062,1.7317710093025107,0.21396156222451715,0.2088901567465825,0.2201763421335002,20.438819284991283,20.436741899615555,20.44087121208445,1.850329813028127,1.8443467584431281,1.8559389209976296,0.1849355104158647,0.17776626304367166,0.19288418971649016,20.475532159223164,20.474622159152077,20.476393611443758,1.8138254929105049,1.811030100754945,1.8163748292825013,0.10117887317526263,0.10016352503163632,0.10226841422071184,7.4937139706437375,7.493049346859654,7.494317900842646,0.5509170952113991,0.548953275853063,0.5526846735034076,0.06128865847693296,0.06038666884330872,0.0621786430649897,43.708276312017375,43.7062325857705,43.710409141429885,1.757007085552674,1.750861489932602,1.763458209666189,0.1987585333539333,0.19626411243143516,0.201559260502563
14,14.105518105263158,13.07566009888069,13.074676761446542,13.076603121042602,1.2364198772060153,1.233660043239846,1.2391709483250162,0.08103236747741813,0.08005926017549175,0.08204723721720798,7.502099565053829,7.499676805710285,7.504256431237165,0.5814477155002001,0.5755300588872461,0.5869879999308844,0.15583617342792058,0.14367197004152366,0.16782991798962663,43.919775501182784,43.91700123489493,43.922387593356376,1.6837313068617303,1.6760647620678013,1.6917542331998283,0.2112829594182656,0.20533923186721795,0.21908696857194793,20.57764524014777,20.57509701927817,20.57980749830317,1.8177282326777437,1.811123946288971,1.8239193910978269,0.18457414912129966,0.1744935109299409,0.19531692573813728,20.613072088000827,20.611977599323744,20.614194587169706,1.7884301118300638,1.7850473945110816,1.7915133926084565,0.09643134128128777,0.09527304015458299,0.09759493237316197,7.537396609493841,7.53668067650287,7.538256510832329,0.5519225293349534,0.5497662854716925,0.5542048223134319,0.06167196980612184,0.06073957855401276,0.06259706514018848,43.836967507500205,43.83430054759653,43.839783308030995,1.7122260516004961,1.7044183821363514,1.7201443247843462,0.19888733914773554,0.19606567269021866,0.20205952470964886
15,14.184483684210527,13.167459743592296,13.166413093587655,13.16855968480153,1.211577586160119,1.2083747809139183,1.2145597215360364,0.07699789498316947,0.07589025971228806,0.07810793094668526,7.547314638796721,7.544792568711833,7.5497086048276065,0.5786403158493023,0.5719597868116488,0.5852579990916151,0.15998299468882932,0.14587307807558972,0.17216140952284964,44.044247751203415,44.04042645243697,44.04821591453428,1.6472877982807783,1.6367028191655804,1.65853800855314,0.21313658812675768,0.2052375288729005,0.22245676139890158,20.714808934465008,20.711790799575713,20.717536492065324,1.7903086375727302,1.7825526960308336,1.7977498436705688,0.18406102031589983,0.17257623562547225,0.19840419957259314,20.74896112499663,20.747704777919402,20.750309128890787,1.765639863618187,1.7622103538107137,1.7692658383654232,0.09222172815057048,0.09087034154634151,0.09353406595555641,7.581512245791895,7.58049658976732,7.582467677434104,0.5539208070396322,0.5513006709250212,0.5570299310588035,0.062096975890461634,0.061133662845429086,0.06320281151655437,43.9627289522064,43.95942615238378,43.96590815975893,1.6719047119414139,1.6624982795767431,1.6813090694753123,0.2009510873021077,0.19744637307086932,0.20479847745942678
16,14.263449263157895,13.257505925413774,13.256238431268368,13.258683485494194,1.1891011782430465,1.1857320657943942,1.1922590934819894,0.0729538837806738,0.07172331777848787,0.07421806763515984,7.592912382208625,7.589567462433288,7.596044935491214,0.5782413644544099,0.5701824512673933,0.5866043047799144,0.16095731389275073,0.14611543007523878,0.17791236691926957,44.16585400787954,44.16143747679377,44.17095393672626,1.6143534782922893,1.6022572974067524,1.6289169632020997,0.217281601215014,0.20839796282598416,0.2279534364259949,20.850539711757506,20.846755518620217,20.853677543587494,1.7678704007289876,1.7585073598691754,1.7767158985600713,0.18406398855586498,0.16910427015316448,0.20031481033819865,20.883446501890216,20.881719759466325,20.88499520971455,1.745666004213231,1.7412803807795265,1.7501825681565888,0.08874558396926895,0.08727716076781493,0.09010264562431221,7.6258566784486135,7.6245933338823235,7.627080485071103,0.5564830626260748,0.5529708250980961,0.5597111742186889,0.06263741738129118,0.061429927921567706,0.06376324763439742,44.08582930262489,44.08154374213743,44.08999878652543,1.636074057072393,1.6238513494061202,1.6468086771263017,0.20357524245460681,0.19967940579520105,0.20769286005554047
17,14.342414842105264,13.34637769643492,13.344968467267295,13.347817796822737,1.1699768909512662,1.1663629186853433,1.1737557446185536,0.06881544441577278,0.06744862908779212,0.07024557303655989,7.638281857671561,7.634221938107497,7.641974297206473,0.5772947756063145,0.5662658051176809,0.5872146650383926,0.1633736091883104,0.14745225644111376,0.1800915392808639,44.28704529166707,44.2805241084984,44.29335672257854,1.590013600111106,1.5717810271285746,1.6085762929826597,0.22637490757369,0.21391729258713263,0.24076692573110273,20.984584565878336,20.98049649482882,20.988733217787843,1.7472602363228442,1.7354457390197189,1.75801873675918,0.18124742898223425,0.1672879523507757,0.19658554255646862,21.016911041347882,21.01467092178799,21.018918360852513,1.7290680176666093,1.7232417106361462,1.734661161857515,0.08570533766887964,0.08397163222513113,0.08728081626878398,7.670307425155183,7.668605106391739,7.6720439000505305,0.5584602508346106,0.5540038492122554,0.5630011978032613,0.06301454106033184,0.06165183351769028,0.06428682195113614,44.205819986254596,44.20030670401475,44.211519041908694,1.601167128997214,1.5873672071399203,1.616168437256401,0.20752603173167694,0.2024732925700726,0.21240556280794484
18,14.421380421052632,13.434636287277652,13.43294332546873,13.436201138703318,1.1550784708333464,1.1510490704650875,1.1588556466619724,0.06444784812731279,0.06281846720482845,0.06615888478338822,7.682512372784618,7.677089419027353,7.687617049524656,0.5726328080041507,0.5574637665816374,0.586131502018531,0.16119843370967696,0.14517049959882697,0.1798513230192854,44.408084088151256,44.39792601515077,44.41910571560681,1.573822174069916,1.5457044182626802,1.60548760480521,0.24363712752442104,0.21689668139733337,0.27505295690874726,21.116925363794095,21.11118986521033,21.122345143854623,1.7271091926858249,1.7114500106093589,1.7414558701992238,0.17897074517570047,0.16327566676341232,0.19454333439364332,21.149091075163895,21.146293354904923,21.15177527362988,1.7132974966347905,1.7068162161314073,1.7199970999251262,0.08333235806617867,0.08128554250836957,0.0850607217040502,7.714490817602666,7.712468383736076,7.716822782032729,0.5587315493363622,0.5533267833735708,0.5643007072892607,0.06330688944651033,0.061860916767655226,0.06487559069524304,44.32378207386019,44.31649244373888,44.33091725298462,1.5706449534160316,1.5519423664556526,1.5887427645553363,0.20931839940966995,0.20337344879404676,0.21553901695208708
19,14.500346,13.52220733377216,13.520456142249293,13.524047798551672,1.1426634942676137,1.138262576162602,1.1474078475885274,0.05986911508984586,0.057984070593620596,0.06158011681270894,7.725038376444753,7.717059436353213,7.731648082888416,0.5612508240335792,0.5409238640831204,0.5794101403449672,0.15999302861490877,0.1416721012988608,0.17895502820039777,44.53131734506235,44.51277747881403,44.55306325850274,1.5720317509621253,1.5189123042542547,1.6364889453318772,0.2799171507289392,0.21566421844192646,0.33744573447617454,21.246956403854252,21.238567272411753,21.25482287586888,1.7044808622772214,1.6820122042047647,1.7233418506745335,0.17449419654628462,0.15806415115312206,0.1918325544597416,21.28043520541119,21.276971718353444,21.283719631852243,1.6998869325631207,1.6913087428378089,1.7081111304769467,0.08144831232032823,0.07891974029433566,0.08396628018863496,7.758412734880396,7.755729155214798,7.760957129451721,0.5577199844308415,0.5509296099337018,0.5639760052559569,0.06324738065625765,0.06145364844405805,0.06533561533836202,44.43860900072192,44.42979370985276,44.44761237261351,1.538685743693585,1.5167393638609121,1.561549185953162,0.21022890347326895,0.20247512345702062,0.2188758097114725
